SEASON_1,PLAYER_ID,HOME_TEAM,SHOT_MADE,ACTION_TYPE,SHOT_TYPE,BASIC_ZONE,ZONE_NAME,ZONE_RANGE,LOC_X,LOC_Y,SHOT_DISTANCE,QUARTER,MINS_LEFT,SECS_LEFT,TIME_REMAINING
2023,1630193,False,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,24+ ft.,-23.7,5.15,23,2,9,52,2032
2023,203095,False,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,15.3,26.85,26,2,9,27,2007
2023,1630193,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,10.2,30.25,27,2,9,1,1981
2023,203095,False,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,17.9,23.75,25,2,8,53,1973
2023,1630167,False,True,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-2.1,5.05,2,2,8,35,1955
2023,1628973,False,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,3.2,7.85,4,2,8,7,1927
2023,1630167,False,False,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,-4.0,8.15,4,2,7,34,1894
2023,1630167,False,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-1.7,5.35,1,2,7,18,1878
2023,1628973,False,False,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side,8-16 ft.,8.8,10.15,10,2,5,36,1776
2023,203944,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,15.3,28.15,27,2,5,11,1751
2023,1629628,False,False,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,3.4,9.05,5,2,4,37,1717
2023,1629628,False,False,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-17.8,23.65,25,2,4,23,1703
2023,1629628,False,False,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,-5.1,9.55,6,2,4,2,1682
2023,203944,False,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.5,6.15,1,2,2,53,1613
2023,1629628,False,False,Running Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.1,8.45,3,2,2,23,1583
2023,1630579,False,True,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.0,5.25,0,2,2,20,1580
2023,203944,False,False,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,3.3,15.55,10,2,1,41,1541
2023,1628973,False,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,-0.4,30.55,25,2,0,46,1486
2023,1628973,False,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center,16-24 ft.,-10.9,17.45,16,3,11,47,1427
2023,1629629,False,False,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side,8-16 ft.,-14.1,6.35,14,3,11,2,1382
2023,1629628,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,20.3,25.85,28,3,10,56,1376
2023,1629628,False,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-20.6,21.25,26,3,10,22,1342
2023,1629629,False,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,-2.0,10.45,5,3,9,23,1283
2023,203944,False,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,4.3,8.45,5,3,9,4,1264
2023,1629629,False,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,16.2,28.95,28,3,9,1,1261
2023,1630579,False,True,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.4,6.25,1,3,8,57,1257
2023,1629628,False,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,2.9,7.55,3,3,8,31,1231
2023,1628973,False,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side,8-16 ft.,-6.6,9.95,8,3,8,0,1200
2023,1629629,False,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-3.7,6.05,3,3,7,39,1179
2023,1629628,False,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.6,6.95,1,3,7,24,1164
2023,1629628,False,False,Running Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-2.6,7.55,3,3,7,1,1141
2023,1630579,False,True,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.1,6.05,0,3,6,20,1100
2023,1629628,False,True,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-3.7,6.75,3,3,5,29,1049
2023,1628973,False,True,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-17.5,25.35,26,3,4,56,1016
2023,203944,False,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,4.0,7.75,4,3,4,12,972
2023,1629628,False,False,Running Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.0,8.55,3,3,3,58,958
2023,203095,False,False,Driving Hook Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-2.8,7.45,3,3,2,35,875
2023,1628973,False,False,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,-6.9,30.95,26,3,2,2,842
2023,1628392,False,False,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.4,7.95,2,3,1,27,807
2023,1628973,False,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,1.3,11.75,6,3,0,36,756
2023,1630167,False,False,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side Center,16-24 ft.,11.0,16.95,16,3,0,17,737
2023,1629628,False,False,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side Center,16-24 ft.,-11.6,18.45,17,3,0,0,720
2023,1630193,False,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-19.6,23.65,26,4,11,1,661
2023,1630167,False,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,24+ ft.,-23.5,8.65,23,4,10,49,649
2023,1630193,False,False,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,4.2,12.85,8,4,10,21,621
2023,1628392,False,True,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.0,5.25,0,4,10,17,617
2023,1630193,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,20.8,24.15,28,4,9,55,595
2023,201565,False,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,0.1,32.75,27,4,9,23,563
2023,201565,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,-1.8,31.95,26,4,8,55,535
2023,1628973,False,False,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side,24+ ft.,-22.9,5.65,22,4,8,29,509
2023,1630193,False,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,24+ ft.,-23.0,5.85,23,4,7,57,477
2023,203095,False,False,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-2.3,4.65,2,4,7,28,448
2023,1628973,False,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,24+ ft.,-22.9,6.85,22,4,6,59,419
2023,203095,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,19.1,24.55,27,4,6,38,398
2023,1630540,False,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,24+ ft.,-22.5,9.05,22,4,5,51,351
2023,1630193,False,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,-1.1,31.95,26,4,5,12,312
2023,203944,False,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.5,6.55,1,4,4,36,276
2023,1630167,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,16.7,27.35,27,4,3,36,216
2023,1629004,False,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,24+ ft.,23.9,6.55,23,4,3,0,180
2023,1629004,False,True,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,20.1,24.25,27,4,2,34,154
2023,1627853,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,-1.8,32.65,27,4,1,58,118
2023,1630540,False,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,18.6,23.35,25,4,1,30,90
2023,1629656,False,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,21.2,21.95,26,4,0,40,40
2023,1628973,True,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,3.6,14.75,10,1,11,34,2854
2023,1629629,True,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,-0.7,30.65,25,1,10,58,2818
2023,1629628,True,False,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,2.8,5.45,2,1,10,43,2803
2023,203944,True,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-11.8,26.85,24,1,10,23,2783
2023,1629628,True,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,3.7,13.55,9,1,9,46,2746
2023,1629628,True,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,19.4,20.55,24,1,9,2,2702
2023,203944,True,True,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,-4.2,8.15,5,1,8,38,2678
2023,203944,True,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-16.4,24.65,25,1,7,59,2639
2023,1629628,True,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.7,5.45,0,1,7,31,2611
2023,1629628,True,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,24+ ft.,-22.4,3.85,22,1,7,10,2590
2023,203944,True,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,9.9,28.55,25,1,7,6,2586
2023,1629628,True,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,24+ ft.,23.5,6.75,23,1,6,59,2579
2023,1628973,True,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side,8-16 ft.,-9.1,12.25,11,1,6,54,2574
2023,203944,True,True,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.0,5.25,0,1,6,50,2570
2023,203944,True,False,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,6.9,17.25,13,1,6,23,2543
2023,1629629,True,False,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.7,5.35,0,1,5,40,2500
2023,1628392,True,True,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-1.1,5.95,1,1,5,33,2493
2023,1629628,True,True,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,1.6,5.15,1,1,5,8,2468
2023,201565,True,True,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,2.8,5.65,2,1,4,43,2443
2023,1629628,True,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,24+ ft.,22.8,5.15,22,1,3,54,2394
2023,203944,True,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,1.0,5.35,1,1,3,38,2378
2023,201565,True,False,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.1,5.65,0,1,2,44,2324
2023,1630167,True,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,24+ ft.,23.2,4.65,23,1,1,54,2274
2023,203095,True,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-16.1,24.35,24,1,0,28,2188
2023,201565,True,True,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,2.2,8.45,3,1,0,2,2162
2023,1628392,True,True,Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,2.0,4.85,2,2,11,42,2142
2023,201565,True,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,9.1,29.05,25,2,11,15,2115
2023,203095,True,False,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-1.2,4.75,1,2,10,52,2092
2023,1630193,True,False,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.1,5.15,0,2,10,41,2081
2023,203095,True,False,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.4,5.85,0,2,10,35,2075
2023,1628392,True,True,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.0,5.25,0,2,10,32,2072
2023,1630167,True,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,24+ ft.,23.2,3.15,23,2,9,41,2021
2023,1630167,True,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,14.6,26.35,25,2,9,12,1992
2023,203095,True,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,-1.3,31.25,26,2,8,21,1941
2023,1629628,True,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-19.7,19.65,24,2,7,58,1918
2023,203944,True,True,Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,1.5,4.95,1,2,7,26,1886
2023,1628973,True,False,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,1.1,13.55,8,2,7,9,1869
2023,1629656,True,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.0,4.85,0,2,6,47,1847
2023,1628973,True,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,24+ ft.,-23.0,5.45,23,2,6,13,1813
2023,1629628,True,True,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,0.5,11.65,6,2,5,12,1752
2023,1629628,True,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,24+ ft.,-22.3,5.65,22,2,4,36,1716
2023,1629656,True,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,19.0,22.45,25,2,4,31,1711
2023,1628973,True,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,24+ ft.,-23.8,4.95,23,2,3,36,1656
2023,203944,True,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,9.7,28.85,25,2,3,11,1631
2023,1630167,True,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center,16-24 ft.,-9.7,18.65,16,2,2,58,1618
2023,1629656,True,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,20.6,21.95,26,2,2,25,1585
2023,1628973,True,False,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,1.7,6.25,1,2,2,3,1563
2023,203944,True,False,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side,24+ ft.,-22.9,11.05,23,2,1,36,1536
2023,1630167,True,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,24+ ft.,23.7,5.15,23,2,0,59,1499
2023,1629656,True,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,5.3,31.45,26,2,0,54,1494
2023,1629628,True,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-16.1,24.25,24,2,0,8,1448
2023,1628973,True,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-16.3,40.55,38,2,0,0,1440
2023,1629629,True,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,24+ ft.,23.2,4.45,23,3,11,47,1427
2023,203944,True,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,24+ ft.,22.4,5.25,22,3,11,4,1384
2023,203944,True,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,2.6,30.95,25,3,10,37,1357
2023,1629629,True,True,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-1.0,6.55,1,3,10,7,1327
2023,1628973,True,True,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,1.2,17.45,12,3,9,21,1281
2023,1629628,True,True,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.6,5.75,0,3,8,32,1232
2023,203944,True,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.0,5.65,0,3,7,54,1194
2023,1628973,True,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-13.5,26.35,25,3,7,18,1158
2023,1629628,True,True,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,-1.2,9.75,4,3,6,24,1104
2023,203944,True,False,Jump Shot,2PT Field Goal,Mid-Range,Center,8-16 ft.,1.6,20.95,15,3,5,47,1067
2023,203944,True,True,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.4,5.55,0,3,5,17,1037
2023,1629629,True,True,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.4,6.75,1,3,4,40,1000
2023,201565,True,False,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,2.9,13.05,8,3,3,41,941
2023,1629629,True,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,14.1,25.75,24,3,3,15,915
2023,201565,True,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,-4.4,14.55,10,3,2,50,890
2023,1630579,True,True,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.0,5.85,0,3,1,42,822
2023,1630193,True,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-18.6,25.15,27,3,1,12,792
2023,201565,True,False,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side,8-16 ft.,10.8,16.65,15,3,0,1,721
2023,1630167,True,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-11.5,27.15,24,4,11,22,682
2023,1630193,True,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,-4.9,13.75,9,4,10,59,659
2023,203095,True,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,24+ ft.,22.5,6.85,22,4,10,24,624
2023,1628392,True,False,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.5,6.15,1,4,10,20,620
2023,1630167,True,False,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.4,6.85,1,4,10,16,616
2023,1630193,True,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-15.7,25.15,25,4,9,45,585
2023,1628973,True,True,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side,8-16 ft.,8.3,8.15,8,4,9,20,560
2023,1628392,True,False,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,2.2,11.55,6,4,8,39,519
2023,1630167,True,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,24+ ft.,-22.7,6.65,22,4,7,38,458
2023,1630167,True,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,24+ ft.,-23.2,5.15,23,4,6,40,400
2023,1628973,True,True,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,0.9,10.45,5,4,6,19,379
2023,1628973,True,True,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,1.8,6.35,2,4,5,34,334
2023,1629628,True,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,-4.4,30.25,25,4,4,53,293
2023,1628973,True,False,Floating Jump shot,2PT Field Goal,Mid-Range,Center,8-16 ft.,-0.2,20.05,14,4,4,46,286
2023,1628973,True,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,7.1,28.65,24,4,4,19,259
2023,203944,True,True,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.6,5.55,0,4,4,15,255
2023,1629628,True,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-1.0,6.25,1,4,3,48,228
2023,203944,True,False,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center,16-24 ft.,9.2,21.45,18,4,3,11,191
2023,1629628,True,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-1.6,6.35,1,4,2,57,177
2023,1628973,True,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,-0.9,10.05,4,4,2,52,172
2023,1630193,True,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side,8-16 ft.,10.7,12.55,12,4,1,59,119
2023,203944,True,True,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,-2.7,14.65,9,4,1,52,112
2023,1628973,True,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side,8-16 ft.,8.5,12.75,11,4,1,28,88
2023,1630193,True,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,24+ ft.,22.7,4.15,22,4,0,40,40
2023,1628392,True,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,24+ ft.,23.0,4.75,23,1,11,41,2861
2023,1629628,True,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.2,5.85,0,1,11,15,2835
2023,1628973,True,False,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side,8-16 ft.,-6.6,14.45,11,1,10,18,2778
2023,1628392,True,True,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,1.0,13.75,8,1,9,51,2751
2023,1629629,True,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-1.6,6.55,2,1,9,31,2731
2023,1628392,True,True,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.0,5.25,0,1,9,27,2727
2023,1628392,True,False,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.0,5.25,0,1,8,53,2693
2023,1628973,True,True,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,7.1,8.15,7,1,8,36,2676
2023,1629629,True,False,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.5,5.55,0,1,8,14,2654
2023,203944,True,False,Running Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,1.3,5.85,1,1,8,1,2641
2023,1629628,True,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-15.8,24.65,25,1,7,56,2636
2023,203944,True,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-12.6,29.15,27,1,7,27,2607
2023,1629628,True,False,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,6.4,9.95,7,1,6,38,2558
2023,1628973,True,True,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.1,5.65,0,1,6,15,2535
2023,1628973,True,True,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,-1.8,13.45,8,1,5,47,2507
2023,1628392,True,True,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.5,5.55,0,1,5,24,2484
2023,1629628,True,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.6,5.05,0,1,5,2,2462
2023,203944,True,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,1.7,30.25,25,1,4,43,2443
2023,1630579,True,True,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.2,5.55,0,1,4,25,2425
2023,201565,True,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,0.2,30.05,24,1,4,3,2403
2023,203944,True,True,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,-0.1,17.35,12,1,3,34,2374
2023,1629628,True,False,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,2.3,9.95,5,1,3,5,2345
2023,1630579,True,True,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.2,5.25,0,1,3,2,2342
2023,1629629,True,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,24+ ft.,23.0,2.65,23,1,2,33,2313
2023,1629629,True,True,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.0,5.55,0,1,2,10,2290
2023,1630167,True,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,14.0,25.35,24,1,1,49,2269
2023,1630193,True,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,4.5,15.35,11,1,1,27,2247
2023,1630193,True,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,2.5,6.85,2,1,1,3,2223
2023,1630579,True,True,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.1,6.05,0,1,1,0,2220
2023,1630167,True,True,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.4,5.15,0,1,0,35,2195
2023,201565,True,True,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side,8-16 ft.,6.7,13.15,10,1,0,6,2166
2023,1630193,True,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-16.5,26.75,27,2,11,26,2126
2023,1630193,True,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,-0.4,10.75,5,2,10,52,2092
2023,203095,True,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side,8-16 ft.,8.0,12.35,10,2,9,11,1991
2023,1630193,True,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,0.4,11.05,5,2,8,43,1963
2023,1628973,True,True,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side,8-16 ft.,-6.7,11.55,9,2,8,19,1939
2023,1629628,True,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.4,5.85,0,2,7,29,1889
2023,203095,True,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,-17.6,23.05,25,2,7,14,1874
2023,203944,True,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,24+ ft.,23.3,2.45,23,2,5,42,1782
